stim,pos,size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,text.started,text.stopped,kbRight.started,kbRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fix.started,fix.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rest_image.started,rest_image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,kbLeft.started,kbLeft.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_2.started,text_2.stopped,sbj,hndns,eye,sex,age,edu,session,date,expName,psychopyVersion,frameRate,
50.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,1,1,118,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.1252232999541,None,837.6249396000057,837.675063099945,o,0.8441109999548644,837.6249396000057,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,1,2,119,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.4910374999745,None,838.9904054999352,839.040349500021,o,0.4880727999843657,838.9904054999352,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,1,3,120,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.5063181000296,None,840.0061255999608,840.0560693999287,o,0.4402157999575138,840.0061255999608,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,4,121,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.4726894999621,None,840.9887119999621,841.0388657000149,o,0.53003699996043,840.9887119999621,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,1,5,122,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.5380227999995,None,842.0378800999606,842.0876793999923,o,0.46784229995682836,842.0378800999606,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,6,123,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.5374310000334,None,843.0369954999769,843.0869320000056,p,0.5219257000135258,843.0369954999769,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,1,7,124,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.5862067999551,None,844.0855901000323,844.1355699999258,o,0.5308178999694064,844.0855901000323,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,8,125,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.6354922000319,None,845.1352620000253,845.1852010999573,p,0.4834671000717208,845.1352620000253,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,9,126,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.6512783999788,None,846.1510383000132,846.2004464999773,p,0.6491314000450075,846.1510383000132,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(4, 0)","(7, 7)",,,,,,,,,1,10,127,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.8168677999638,None,847.3164478000253,847.3666654999834,p,0.5471533999079838,847.3164478000253,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,1,11,128,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.8826068999479,None,848.3821105000097,848.431691500009,p,0.5943960000295192,848.3821105000097,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(4, 0)","(7, 7)",,,,,,,,,1,12,129,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.9984403999988,None,849.4980569999898,849.5481809999328,p,0.49195589998271316,849.4980569999898,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,1,13,130,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0141078999732,None,850.5137601000024,850.5636661000317,o,0.6062304000370204,850.5137601000024,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,14,131,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.1464665000094,None,851.6461531999521,851.6961115000304,o,0.6479628999950364,851.6461531999521,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,15,132,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.3119877999416,None,852.8115889999317,852.8614799999632,p,0.6787694999948144,852.8115889999317,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,1,16,133,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.5109773000004,None,854.0105207000161,854.0607923000352,o,0.7046591999242082,854.0105207000161,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,1,17,134,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.743132899981,None,855.2425937999506,855.2924566000002,o,0.7064046999439597,855.2425937999506,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,1,18,135,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.9755493999692,None,856.4752832000377,856.5251580999466,o,0.4784152000211179,856.4752832000377,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,1,19,136,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.9747350999387,None,857.4739593999693,857.5237212999491,p,0.5461370999692008,857.4739593999693,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,20,137,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.0403558999533,None,858.5400145000312,858.5901924000354,p,0.5047260000137612,858.5400145000312,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,1,21,138,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.0730838000309,None,859.5726727999281,859.622106899973,o,0.6486419000430033,859.5726727999281,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,22,139,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.2384317000397,None,860.7377281000372,860.7881884999806,p,0.8378173999954015,860.7377281000372,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(4, 0)","(7, 7)",,,,,,,,,1,23,140,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.603903500014,None,862.1035229000263,862.1535917000147,p,0.5148755999980494,862.1035229000263,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,1,24,141,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.6363104999764,None,863.1359128999757,863.1860460999887,o,0.7328198999166489,863.1359128999757,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,1,25,142,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.8853731999407,None,864.3858035999583,864.4349618999986,o,0.7278395999455824,864.3858035999583,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,26,143,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.1343560999958,None,865.6334507999709,865.683994699968,p,0.6033932999707758,865.6334507999709,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,27,144,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.2665989999659,None,866.7659683999373,866.8162113999715,p,0.8704077999573201,866.7659683999373,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,1,28,145,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.6656105000293,None,868.165003699949,868.2150724999374,p,0.5351258999435231,868.165003699949,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,29,146,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.7306872999761,None,869.2309423999395,869.2807297999971,p,0.4678521000314504,869.2309423999395,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,30,147,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.7304612000007,None,870.2298165999819,870.279804199934,p,0.8388312999159098,870.2298165999819,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,31,148,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0956488000229,None,871.5952222000342,871.645296499948,p,0.47382630000356585,871.5952222000342,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,32,149,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.0948606999591,None,872.5946464999579,872.6445665999781,p,0.5568837000755593,872.5946464999579,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,33,150,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.1769057000056,None,873.6768253999762,873.726719200029,p,0.48546629992779344,873.6768253999762,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,1,34,151,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.192978899926,None,874.6925191000337,874.7424672000343,p,0.5338181999977678,874.6925191000337,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,35,152,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.2588440999389,None,875.7583865999477,875.8082888999488,p,0.43806399998720735,875.7583865999477,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,1,36,153,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.2247666999465,None,876.7241730999667,876.774279300007,o,0.6437948000384495,876.7241730999667,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,37,154,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.3901769999648,None,877.8900902000023,877.939467899967,p,0.6091898999875411,877.8900902000023,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,38,155,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.5228105999995,None,879.022150499979,879.0719671000261,o,0.5873522000620142,879.022150499979,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,1,39,156,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.6377585999435,None,880.1382956999587,880.1876839000033,p,0.4056181999621913,880.1382956999587,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,40,157,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.5707627999363,None,881.0702449999517,881.1204999999609,p,0.7272294000722468,881.0702449999517,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,1,41,158,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.8198866000166,None,882.3359935999615,882.3857923999894,p,0.599284500000067,882.3359935999615,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,1,42,159,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.9519773999928,None,883.4515665000072,883.5017723999918,o,0.5012207999825478,883.4515665000072,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,1,43,160,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.9845676999539,None,884.4839112999616,884.5340101999464,o,0.7344831000082195,884.4839112999616,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,44,161,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.250002100016,None,885.7491025000345,885.7995966000017,p,0.6434108000248671,885.7491025000345,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,1,45,162,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.4155567999696,None,886.9152581000235,886.9651706999866,p,0.4966633999720216,886.9152581000235,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,1,46,163,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.4313524999889,None,887.9309371999698,887.9810777000384,p,0.5582336999941617,887.9309371999698,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,47,164,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.5138747999445,None,889.0133584999712,889.0633227999788,p,0.5079756999621168,889.0133584999712,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,48,165,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.5464561999543,None,890.0457047999371,890.0959706000285,p,0.4061985000735149,890.0457047999371,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,49,166,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.4788951999508,None,890.9787003999809,891.0279973000288,p,0.432573200087063,890.9787003999809,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,1,50,167,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.4279012000188,None,891.9274613999296,891.977684399928,o,0.43214930000249296,891.9274613999296,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,1,51,168,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.3773131000344,None,892.8934424000327,892.9433381999843,p,0.541266500018537,892.8934424000327,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,52,169,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.4595626000082,None,893.95933959994,894.0088957999833,o,0.62776079995092,893.95933959994,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,1,53,170,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.6085841000313,None,895.1082082999637,895.1580116000259,o,0.5291681999806315,895.1082082999637,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,54,171,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.6575930999825,None,896.1574446000159,896.2067913999781,p,0.6303273999365047,896.1574446000159,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,55,172,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.8066192000406,None,897.3064489000244,897.3560908000218,p,0.594084499985911,897.3064489000244,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,1,56,173,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.9220382999629,None,898.4221026999876,898.4717341000214,o,0.602254300029017,898.4221026999876,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,57,174,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.0545322999824,None,899.5540160000091,899.6042306999443,o,0.7032597999786958,899.5540160000091,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(4, 0)","(7, 7)",,,,,,,,,1,58,175,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.286931999959,None,900.7864065000322,900.8366075999802,p,0.6464762000832707,900.7864065000322,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,1,59,176,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.4527202999452,None,901.9520883000223,902.001491199946,o,0.7302288000937551,901.9520883000223,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,60,177,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.701500599971,None,903.2010061999317,903.2510504999664,p,0.6470396000659093,903.2010061999317,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,1,61,178,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.8671560999937,None,904.3666740999324,904.4168203999288,o,0.6236634000670165,904.3666740999324,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,1,62,179,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.0160764999455,None,905.5155707999365,905.5655532999663,o,0.6142665999941528,905.5155707999365,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,1,63,180,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.1485118999844,None,906.6478970999597,906.6979251999874,o,0.5102396999718621,906.6478970999597,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,1,64,181,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.1809799999464,None,907.6804984000046,907.7306547999615,o,0.47453350003343076,907.6804984000046,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,1,65,182,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.1799025000073,None,908.679437099956,908.7293964999262,o,0.49678789998870343,908.679437099956,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,1,66,183,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.1953327000374,None,909.6953131000046,909.7456684999634,o,0.4527521999552846,909.6953131000046,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,1,67,184,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.1781238999683,None,910.6780036999844,910.7276188000105,o,0.4910033999476582,910.6780036999844,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,1,68,185,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.1938488000305,None,911.6938637000276,911.7436003999319,p,0.7424825000343844,911.6938637000276,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,1,69,186,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.4599382999586,None,912.9590694999788,913.0092147999676,p,0.714055799995549,912.9590694999788,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,70,187,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.6920664999634,None,914.1909473999403,914.2415662999265,p,1.3967798999510705,914.1909473999403,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,1,71,188,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.6069191999268,None,916.106450799969,916.1564819000196,p,0.6441851999843493,916.106450799969,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
